Country Name,Country Code,Indicator Name,Value
Portugal,PRT,Personal computers (per 100 people),18.33942123
Portugal,PRT,PISA: 15-year-olds by mathematics proficiency level (%). Below Level 1,8.672739914
Portugal,PRT,PISA: 15-year-olds by mathematics proficiency level (%). Level 1,15.09198049
Portugal,PRT,PISA: 15-year-olds by mathematics proficiency level (%). Level 2,21.64937566
Portugal,PRT,PISA: 15-year-olds by mathematics proficiency level (%). Level 3,23.94322474
Portugal,PRT,PISA: 15-year-olds by mathematics proficiency level (%). Level 4,19.21592305
Portugal,PRT,PISA: 15-year-olds by mathematics proficiency level (%). Level 5,8.897552274
Portugal,PRT,PISA: 15-year-olds by mathematics proficiency level (%). Level 6,2.529203872
Portugal,PRT,PISA: 15-year-olds by reading proficiency level (%). Below Level 1B,0.648546754
Portugal,PRT,PISA: 15-year-olds by reading proficiency level (%). Level 1A,12.70563499
Portugal,PRT,PISA: 15-year-olds by reading proficiency level (%). Level 1B,3.878444929
Portugal,PRT,PISA: 15-year-olds by reading proficiency level (%). Level 2,23.1732279
Portugal,PRT,PISA: 15-year-olds by reading proficiency level (%). Level 3,30.17424324
Portugal,PRT,PISA: 15-year-olds by reading proficiency level (%). Level 4,21.89506124
Portugal,PRT,PISA: 15-year-olds by reading proficiency level (%). Level 5,6.876020355
Portugal,PRT,PISA: 15-year-olds by reading proficiency level (%). Level 6,0.648820591
Portugal,PRT,PISA: 15-year-olds by science proficiency level (%). Below Level 1B,0.205508903
Portugal,PRT,PISA: 15-year-olds by science proficiency level (%). Level 1A,14.00435936
Portugal,PRT,PISA: 15-year-olds by science proficiency level (%). Level 1B,3.181369999
Portugal,PRT,PISA: 15-year-olds by science proficiency level (%). Level 2,25.39013959
Portugal,PRT,PISA: 15-year-olds by science proficiency level (%). Level 3,28.75398149
Portugal,PRT,PISA: 15-year-olds by science proficiency level (%). Level 4,21.03299401
Portugal,PRT,PISA: 15-year-olds by science proficiency level (%). Level 5,6.744727477
Portugal,PRT,PISA: 15-year-olds by science proficiency level (%). Level 6,0.686919169
Portugal,PRT,PISA: Distribution of Mathematics Scores: 10th Percentile Score,365.201
Portugal,PRT,PISA: Distribution of Mathematics Scores: 25th Percentile Score,424.0412
Portugal,PRT,PISA: Distribution of Mathematics Scores: 50th Percentile Score,494.5161
Portugal,PRT,PISA: Distribution of Mathematics Scores: 5th Percentile Score,332.0092
Portugal,PRT,PISA: Distribution of Mathematics Scores: 75th Percentile Score,560.945
Portugal,PRT,PISA: Distribution of Mathematics Scores: 90th Percentile Score,613.734
Portugal,PRT,PISA: Distribution of Mathematics Scores: 95th Percentile Score,644.3325
Portugal,PRT,PISA: Distribution of Reading Scores: 10th Percentile Score,374.0003
Portugal,PRT,PISA: Distribution of Reading Scores: 25th Percentile Score,435.7059
Portugal,PRT,PISA: Distribution of Reading Scores: 50th Percentile Score,503.5515
Portugal,PRT,PISA: Distribution of Reading Scores: 5th Percentile Score,339.3703
Portugal,PRT,PISA: Distribution of Reading Scores: 75th Percentile Score,564.1393
Portugal,PRT,PISA: Distribution of Reading Scores: 90th Percentile Score,613.5805
Portugal,PRT,PISA: Distribution of Reading Scores: 95th Percentile Score,641.2225
Portugal,PRT,PISA: Distribution of Science Scores: 10th Percentile Score,379.0845
Portugal,PRT,PISA: Distribution of Science Scores: 25th Percentile Score,434.6765
Portugal,PRT,PISA: Distribution of Science Scores: 50th Percentile Score,502.7992
Portugal,PRT,PISA: Distribution of Science Scores: 5th Percentile Score,349.3299
Portugal,PRT,PISA: Distribution of Science Scores: 75th Percentile Score,568.4075
Portugal,PRT,PISA: Distribution of Science Scores: 90th Percentile Score,619.6835
Portugal,PRT,PISA: Distribution of Science Scores: 95th Percentile Score,648.6062
Portugal,PRT,PISA: Female 15-year-olds by mathematics proficiency level (%). Below Level 1,8.46235081
Portugal,PRT,PISA: Female 15-year-olds by mathematics proficiency level (%). Level 1,15.69750721
Portugal,PRT,PISA: Female 15-year-olds by mathematics proficiency level (%). Level 2,22.73609591
Portugal,PRT,PISA: Female 15-year-olds by mathematics proficiency level (%). Level 3,25.39757129
Portugal,PRT,PISA: Female 15-year-olds by mathematics proficiency level (%). Level 4,18.97305663
Portugal,PRT,PISA: Female 15-year-olds by mathematics proficiency level (%). Level 5,7.090994131
Portugal,PRT,PISA: Female 15-year-olds by mathematics proficiency level (%). Level 6,1.64242402
Portugal,PRT,PISA: Female 15-year-olds by reading proficiency level (%). Below Level 1B,0.48071055
Portugal,PRT,PISA: Female 15-year-olds by reading proficiency level (%). Level 1A,10.59741756
Portugal,PRT,PISA: Female 15-year-olds by reading proficiency level (%). Level 1B,2.980223309
Portugal,PRT,PISA: Female 15-year-olds by reading proficiency level (%). Level 2,21.93001944
Portugal,PRT,PISA: Female 15-year-olds by reading proficiency level (%). Level 3,32.29645117
Portugal,PRT,PISA: Female 15-year-olds by reading proficiency level (%). Level 4,23.76040174
Portugal,PRT,PISA: Female 15-year-olds by reading proficiency level (%). Level 5,7.230208684
Portugal,PRT,PISA: Female 15-year-olds by reading proficiency level (%). Level 6,0.724567553
Portugal,PRT,PISA: Female 15-year-olds by science proficiency level (%). Below Level 1B,0.180941417
Portugal,PRT,PISA: Female 15-year-olds by science proficiency level (%). Level 1A,13.86108863
Portugal,PRT,PISA: Female 15-year-olds by science proficiency level (%). Level 1B,3.033410918
Portugal,PRT,PISA: Female 15-year-olds by science proficiency level (%). Level 2,27.10514147
Portugal,PRT,PISA: Female 15-year-olds by science proficiency level (%). Level 3,30.34056974
Portugal,PRT,PISA: Female 15-year-olds by science proficiency level (%). Level 4,20.29768152
Portugal,PRT,PISA: Female 15-year-olds by science proficiency level (%). Level 5,4.748588918
Portugal,PRT,PISA: Female 15-year-olds by science proficiency level (%). Level 6,0.432577384
Portugal,PRT,PISA: Male 15-year-olds by mathematics proficiency level (%). Below Level 1,8.879211061
Portugal,PRT,PISA: Male 15-year-olds by mathematics proficiency level (%). Level 1,14.49773015
Portugal,PRT,PISA: Male 15-year-olds by mathematics proficiency level (%). Level 2,20.58289279
Portugal,PRT,PISA: Male 15-year-olds by mathematics proficiency level (%). Level 3,22.51596167
Portugal,PRT,PISA: Male 15-year-olds by mathematics proficiency level (%). Level 4,19.4542667
Portugal,PRT,PISA: Male 15-year-olds by mathematics proficiency level (%). Level 5,10.6704679
Portugal,PRT,PISA: Male 15-year-olds by mathematics proficiency level (%). Level 6,3.399469723
Portugal,PRT,PISA: Male 15-year-olds by reading proficiency level (%). Below Level 1B,0.813257438
Portugal,PRT,PISA: Male 15-year-olds by reading proficiency level (%). Level 1A,14.77459229
Portugal,PRT,PISA: Male 15-year-olds by reading proficiency level (%). Level 1B,4.759939474
Portugal,PRT,PISA: Male 15-year-olds by reading proficiency level (%). Level 2,24.39328478
Portugal,PRT,PISA: Male 15-year-olds by reading proficiency level (%). Level 3,28.091556
Portugal,PRT,PISA: Male 15-year-olds by reading proficiency level (%). Level 4,20.06445793
Portugal,PRT,PISA: Male 15-year-olds by reading proficiency level (%). Level 5,6.528427875
Portugal,PRT,PISA: Male 15-year-olds by reading proficiency level (%). Level 6,0.574484222
Portugal,PRT,PISA: Male 15-year-olds by science proficiency level (%). Below Level 1B,0.229618882
Portugal,PRT,PISA: Male 15-year-olds by science proficiency level (%). Level 1A,14.14496204
Portugal,PRT,PISA: Male 15-year-olds by science proficiency level (%). Level 1B,3.326573722
Portugal,PRT,PISA: Male 15-year-olds by science proficiency level (%). Level 2,23.70707522
Portugal,PRT,PISA: Male 15-year-olds by science proficiency level (%). Level 3,27.19693938
Portugal,PRT,PISA: Male 15-year-olds by science proficiency level (%). Level 4,21.75461319
Portugal,PRT,PISA: Male 15-year-olds by science proficiency level (%). Level 5,8.703693073
Portugal,PRT,PISA: Male 15-year-olds by science proficiency level (%). Level 6,0.93652449
Portugal,PRT,PISA: Mean performance on the mathematics scale,491.627
Portugal,PRT,PISA: Mean performance on the mathematics scale. Female,486.5997385
Portugal,PRT,PISA: Mean performance on the mathematics scale. Male,496.560575
Portugal,PRT,PISA: Mean performance on the reading scale,498.1289
Portugal,PRT,PISA: Mean performance on the reading scale. Female,506.5517668
Portugal,PRT,PISA: Mean performance on the reading scale. Male,489.8628966
Portugal,PRT,PISA: Mean performance on the science scale,501.1001
Portugal,PRT,PISA: Mean performance on the science scale. Female,496.0552209
Portugal,PRT,PISA: Mean performance on the science scale. Male,506.0509536
Portugal,PRT,Population growth (annual %),-0.323604271
Portugal,PRT,"Population of compulsory school age, both sexes (number)",948955.0
Portugal,PRT,"Population of compulsory school age, female (number)",464613.0
Portugal,PRT,"Population of compulsory school age, male (number)",484342.0
Portugal,PRT,"Population of the official age for lower secondary education, both sexes (number)",319675.0
Portugal,PRT,"Population of the official age for lower secondary education, female (number)",156324.0
Portugal,PRT,"Population of the official age for lower secondary education, male (number)",163351.0
Portugal,PRT,"Population of the official age for post-secondary non-tertiary education, both sexes (number)",109314.0
Portugal,PRT,"Population of the official age for post-secondary non-tertiary education, female (number)",54751.0
Portugal,PRT,"Population of the official age for post-secondary non-tertiary education, male (number)",54563.0
Portugal,PRT,"Population of the official age for pre-primary education, both sexes (number)",276022.0
Portugal,PRT,"Population of the official age for pre-primary education, female (number)",135091.0
Portugal,PRT,"Population of the official age for pre-primary education, male (number)",140931.0
Portugal,PRT,"Population of the official age for primary education, both sexes (number)",601978.0
Portugal,PRT,"Population of the official age for primary education, female (number)",294116.0
Portugal,PRT,"Population of the official age for primary education, male (number)",307862.0
Portugal,PRT,"Population of the official age for secondary education, both sexes (number)",646847.0
Portugal,PRT,"Population of the official age for secondary education, female (number)",318840.0
Portugal,PRT,"Population of the official age for secondary education, male (number)",328007.0
Portugal,PRT,"Population of the official age for tertiary education, both sexes (number)",545473.0
Portugal,PRT,"Population of the official age for tertiary education, female (number)",273670.0
Portugal,PRT,"Population of the official age for tertiary education, male (number)",271803.0
Portugal,PRT,"Population of the official age for upper secondary education, both sexes (number)",327172.0
Portugal,PRT,"Population of the official age for upper secondary education, female (number)",162516.0
Portugal,PRT,"Population of the official age for upper secondary education, male (number)",164656.0
Portugal,PRT,"Population of the official entrance age to primary education, both sexes (number)",96010.0
